,ActivityIdentifier,Enterococcus,Fecal Coliform,Total Coliform
8054,21CABCH-387839,10.0,10.0,10.0
8055,21CABCH-387845,10.0,670.0,1014.0
8056,21CABCH-387847,10.0,20.0,20.0
8057,21CABCH-387849,10.0,10.0,31.0
8058,21CABCH-387857,10.0,10.0,10.0
8059,21CABCH-387861,10.0,31.0,299.0
8060,21CABCH-387867,10.0,10.0,135.0
8061,21CABCH-387869,10.0,10.0,63.0
8062,21CABCH-387871,10.0,10.0,10.0
8063,21CABCH-387873,20.0,10.0,10.0
8064,21CABCH-387875,10.0,10.0,10.0
8065,21CABCH-387877,10.0,10.0,20.0
8066,21CABCH-388005,10.0,63.0,86.0
8067,21CABCH-388007,10.0,10.0,10.0
8068,21CABCH-388009,10.0,109.0,134.0
8069,21CABCH-388011,41.0,288.0,2755.0
8070,21CABCH-388013,10.0,10.0,31.0
8071,21CABCH-388015,51.0,441.0,988.0
8072,21CABCH-388017,110.0,173.0,1050.0
8073,21CABCH-388019,10.0,10.0,30.0
8074,21CABCH-388021,41.0,20.0,309.0
8075,21CABCH-388023,959.0,1187.0,2489.0
8076,21CABCH-388025,10.0,10.0,41.0
8077,21CABCH-388027,10.0,10.0,30.0
8078,21CABCH-388029,20.0,31.0,106.0
8079,21CABCH-388031,10.0,10.0,63.0
8080,21CABCH-388033,10.0,31.0,145.0
8081,21CABCH-388035,10.0,10.0,10.0
8082,21CABCH-388037,10.0,120.0,132.0
8083,21CABCH-388039,10.0,10.0,10.0
8084,21CABCH-388041,985.0,52.0,108.0
8085,21CABCH-388043,10.0,10.0,10.0
8086,21CABCH-388069,10.0,20.0,86.0
8087,21CABCH-388071,10.0,10.0,10.0
8088,21CABCH-388073,135.0,63.0,7270.0
8089,21CABCH-388075,10.0,10.0,10.0
8090,21CABCH-388077,10.0,10.0,10.0
8091,21CABCH-388079,10.0,10.0,20.0
8092,21CABCH-388081,10.0,10.0,10.0
8093,21CABCH-388083,10.0,10.0,10.0
8094,21CABCH-388085,10.0,10.0,10.0
8095,21CABCH-388087,10.0,10.0,10.0
8096,21CABCH-388089,10.0,20.0,20.0
8097,21CABCH-388091,10.0,10.0,10.0
8098,21CABCH-388093,10.0,10.0,10.0
8099,21CABCH-388095,10.0,10.0,10.0
8100,21CABCH-388097,10.0,10.0,30.0
8101,21CABCH-388099,10.0,10.0,10.0
8102,21CABCH-388111,10.0,10.0,20.0
8103,21CABCH-388113,10.0,10.0,10.0
8104,21CABCH-388115,10.0,10.0,41.0
8105,21CABCH-388117,10.0,10.0,10.0
8106,21CABCH-388119,10.0,10.0,10.0
8107,21CABCH-388439,10.0,98.0,1354.0
8108,21CABCH-388441,20.0,122.0,697.0
8109,21CABCH-388447,10.0,10.0,20.0
8110,21CABCH-388449,10.0,20.0,41.0
8111,21CABCH-388451,10.0,10.0,10.0
8112,21CABCH-388457,10.0,10.0,10.0
8113,21CABCH-388461,10.0,31.0,63.0
8114,21CABCH-388467,10.0,10.0,20.0
8115,21CABCH-388469,10.0,10.0,20.0
8116,21CABCH-388471,10.0,10.0,10.0
8117,21CABCH-388473,10.0,20.0,30.0
8118,21CABCH-388475,10.0,10.0,10.0
8119,21CABCH-388477,10.0,10.0,10.0
8120,21CABCH-388723,10.0,63.0,663.0
8121,21CABCH-388725,10.0,10.0,10.0
8122,21CABCH-388731,20.0,122.0,309.0
8123,21CABCH-388733,31.0,10.0,20.0
8124,21CABCH-388735,10.0,10.0,10.0
8125,21CABCH-388743,10.0,10.0,10.0
8126,21CABCH-388747,10.0,52.0,73.0
8127,21CABCH-388753,10.0,10.0,10.0
8128,21CABCH-388755,10.0,20.0,20.0
8129,21CABCH-388757,10.0,20.0,41.0
8130,21CABCH-388759,10.0,10.0,10.0
8131,21CABCH-388761,10.0,10.0,10.0
8132,21CABCH-388763,10.0,10.0,10.0
8133,21CABCH-388813,10.0,10.0,20.0
8134,21CABCH-388815,10.0,10.0,31.0
8135,21CABCH-388817,10.0,63.0,75.0
8136,21CABCH-388819,10.0,393.0,173.0
8137,21CABCH-388821,10.0,10.0,20.0
8138,21CABCH-388823,52.0,63.0,169.0
8139,21CABCH-388825,10.0,10.0,63.0
8140,21CABCH-388827,10462.0,10462.0,24196.0
8141,21CABCH-388829,52.0,275.0,1376.0
8142,21CABCH-388831,20.0,97.0,309.0
8143,21CABCH-388833,120.0,1935.0,2987.0
8144,21CABCH-388835,10.0,97.0,199.0
8145,21CABCH-388837,10.0,31.0,122.0
8146,21CABCH-388839,10.0,20.0,52.0
8147,21CABCH-388841,41.0,459.0,1281.0
8148,21CABCH-388843,10.0,389.0,650.0
8149,21CABCH-388845,10.0,135.0,195.0
8150,21CABCH-388847,292.0,670.0,1951.0
8151,21CABCH-388849,20.0,109.0,211.0
8152,21CABCH-388851,41.0,657.0,1450.0
8153,21CABCH-388853,109.0,305.0,581.0
8154,21CABCH-388855,20.0,10.0,20.0
8155,21CABCH-388857,10.0,10.0,41.0
8156,21CABCH-388859,10.0,10.0,10.0
8157,21CABCH-388861,10.0,121.0,146.0
8158,21CABCH-388863,10.0,10.0,30.0
8159,21CABCH-388913,10.0,20.0,404.0
8160,21CABCH-388915,10.0,10.0,31.0
8161,21CABCH-388917,10.0,10.0,10.0
8162,21CABCH-388919,10.0,10.0,10.0
8163,21CABCH-388921,10.0,10.0,122.0
8164,21CABCH-388923,10.0,10.0,31.0
8165,21CABCH-388925,41.0,31.0,31.0
8166,21CABCH-388927,10.0,10.0,10.0
8167,21CABCH-388929,10.0,10.0,10.0
8168,21CABCH-388931,10.0,10.0,10.0
8169,21CABCH-388933,10.0,10.0,10.0
8170,21CABCH-388935,10.0,10.0,41.0
8171,21CABCH-388945,10.0,10.0,10.0
8172,21CABCH-388947,10.0,10.0,10.0
8173,21CABCH-388949,10.0,10.0,10.0
8174,21CABCH-388951,10.0,10.0,10.0
8175,21CABCH-389149,41.0,98.0,2143.0
8176,21CABCH-389151,20.0,301.0,6488.0
8177,21CABCH-389153,98.0,30.0,41.0
8178,21CABCH-389155,10.0,10.0,20.0
8179,21CABCH-389165,10.0,107.0,169.0
8180,21CABCH-389167,10.0,426.0,448.0
8181,21CABCH-389169,10.0,10.0,10.0
8182,21CABCH-389171,10.0,10.0,10.0
8183,21CABCH-389173,10.0,10.0,31.0
8184,21CABCH-389175,10.0,10.0,10.0
8185,21CABCH-389187,10.0,10.0,10.0
8186,21CABCH-389189,10.0,10.0,20.0
8187,21CABCH-389195,10.0,20.0,20.0
8188,21CABCH-389197,10.0,63.0,85.0
8189,21CABCH-389207,10.0,10.0,10.0
8190,21CABCH-389209,10.0,20.0,6867.0
8191,21CABCH-389211,10.0,10.0,10.0
8192,21CABCH-389213,10.0,10.0,41.0
8193,21CABCH-389215,10.0,10.0,10.0
8194,21CABCH-389217,10.0,10.0,10.0
8195,21CABCH-389219,10.0,10.0,10.0
8196,21CABCH-389221,10.0,10.0,52.0
8197,21CABCH-389223,10.0,10.0,10.0
8198,21CABCH-389225,10.0,10.0,31.0
8199,21CABCH-389227,10.0,10.0,10.0
8200,21CABCH-389229,10.0,10.0,20.0
8201,21CABCH-389729,6867.0,12033.0,24196.0
8202,21CABCH-389733,530.0,185.0,379.0
8203,21CABCH-389745,554.0,402.0,1860.0
8204,21CABCH-389749,52.0,20.0,110.0
8205,21CABCH-389751,74.0,10.0,41.0
8206,21CABCH-389757,31.0,30.0,156.0
8207,21CABCH-389761,10.0,20.0,52.0
8208,21CABCH-389767,10.0,10.0,10.0
8209,21CABCH-389769,20.0,10.0,97.0
8210,21CABCH-389771,51.0,20.0,243.0
8211,21CABCH-389773,20.0,63.0,121.0
8212,21CABCH-389775,20.0,31.0,110.0
8213,21CABCH-389777,30.0,20.0,109.0
8214,21CABCH-392895,31.0,10.0,10.0
8215,21CABCH-392897,10.0,538.0,583.0
8216,21CABCH-392899,10.0,10.0,10.0
8217,21CABCH-392901,10.0,52.0,160.0
8218,21CABCH-392903,10.0,10.0,41.0
8219,21CABCH-392905,738.0,323.0,443.0
8220,21CABCH-392907,10.0,10.0,20.0
8221,21CABCH-392909,121.0,97.0,345.0
8222,21CABCH-392911,20.0,98.0,171.0
8223,21CABCH-392913,10.0,336.0,1086.0
8224,21CABCH-392915,529.0,1201.0,12997.0
8225,21CABCH-392917,20.0,20.0,644.0
8226,21CABCH-392919,20.0,85.0,193.0
8227,21CABCH-392921,201.0,1153.0,1259.0
8228,21CABCH-392923,10.0,41.0,98.0
8229,21CABCH-392925,30.0,86.0,203.0
8230,21CABCH-392927,4106.0,15531.0,24196.0
8231,21CABCH-392929,565.0,4884.0,24196.0
8232,21CABCH-392931,109.0,784.0,1785.0
8233,21CABCH-392933,177.0,298.0,19863.0
8234,21CABCH-392935,4352.0,3873.0,24196.0
8235,21CABCH-392937,17329.0,19863.0,24196.0
8236,21CABCH-392939,20.0,441.0,1515.0
8237,21CABCH-392941,52.0,1250.0,4106.0
8238,21CABCH-392943,457.0,573.0,3968.0
8239,21CABCH-392945,408.0,10.0,985.0
8240,21CABCH-392947,327.0,148.0,1071.0
8241,21CABCH-392949,1515.0,479.0,3448.0
8242,21CABCH-392951,10.0,295.0,728.0
8243,21CABCH-392953,10.0,52.0,63.0
8244,21CABCH-392955,10.0,10.0,10.0
8245,21CABCH-392957,10.0,10.0,41.0
8246,21CABCH-392959,10.0,41.0,156.0
8247,21CABCH-393001,10.0,10.0,98.0
8248,21CABCH-393003,10.0,10.0,10.0
8249,21CABCH-393005,10.0,10.0,20.0
8250,21CABCH-393007,30.0,10.0,218.0
8251,21CABCH-393009,10.0,10.0,10.0
8252,21CABCH-393011,10.0,10.0,10.0
8253,21CABCH-393013,20.0,86.0,160.0
8254,21CABCH-393015,10.0,10.0,20.0
8255,21CABCH-393017,10.0,10.0,10.0
8256,21CABCH-393019,10.0,10.0,20.0
8257,21CABCH-393021,10.0,20.0,31.0
8258,21CABCH-393023,10.0,10.0,75.0
8259,21CABCH-393033,10.0,10.0,10.0
8260,21CABCH-393035,10.0,10.0,10.0
8261,21CABCH-393037,41.0,10.0,10.0
8262,21CABCH-393039,10.0,10.0,132.0
8263,21CABCH-393403,10.0,10.0,10.0
8264,21CABCH-393405,10.0,10.0,10.0
8265,21CABCH-393411,10.0,160.0,187.0
8266,21CABCH-393413,10.0,10.0,20.0
8267,21CABCH-393415,10.0,10.0,10.0
8268,21CABCH-393421,10.0,20.0,30.0
8269,21CABCH-393429,10.0,10.0,20.0
8270,21CABCH-393435,63.0,146.0,305.0
8271,21CABCH-393437,10.0,10.0,10.0
8272,21CABCH-393439,20.0,20.0,63.0
8273,21CABCH-393445,10.0,10.0,31.0
8274,21CABCH-393449,20.0,20.0,20.0
8275,21CABCH-393455,650.0,1236.0,9804.0
8276,21CABCH-393467,10.0,10.0,31.0
8277,21CABCH-393469,10.0,10.0,121.0
8278,21CABCH-393471,10.0,10.0,122.0
8279,21CABCH-393475,10.0,10.0,20.0
8280,21CABCH-393477,10.0,10.0,31.0
8281,21CABCH-393483,20.0,10.0,52.0
8282,21CABCH-393485,10.0,10.0,41.0
8283,21CABCH-393487,10.0,10.0,10.0
8284,21CABCH-393493,86.0,110.0,1250.0
8285,21CABCH-393497,62.0,10.0,313.0
8286,21CABCH-393499,241.0,110.0,2481.0
8287,21CABCH-393501,146.0,74.0,368.0
8288,21CABCH-393503,109.0,41.0,650.0
8289,21CABCH-393517,6131.0,4106.0,24196.0
8290,21CABCH-393521,31.0,86.0,175.0
8291,21CABCH-393523,305.0,857.0,6488.0
8292,21CABCH-393525,31.0,20.0,173.0
8293,21CABCH-393529,52.0,52.0,253.0
8294,21CABCH-393533,10.0,10.0,231.0
8295,21CABCH-393535,10.0,10.0,75.0
8296,21CABCH-393539,10.0,20.0,134.0
8297,21CABCH-613519,10.0,10.0,63.0
8298,21CABCH-613520,10.0,10.0,144.0
8299,21CABCH-613521,10.0,10.0,144.0
8300,21CABCH-613522,10.0,10.0,144.0
8301,21CABCH-613523,10.0,10.0,10.0
8302,21CABCH-613524,10.0,10.0,10.0
8303,21CABCH-613525,10.0,10.0,10.0
8304,21CABCH-613526,10.0,10.0,31.0
8305,21CABCH-613527,10.0,10.0,31.0
8306,21CABCH-613528,10.0,10.0,31.0
8307,21CABCH-613529,52.0,20.0,74.0
8308,21CABCH-613530,52.0,20.0,74.0
8309,21CABCH-613531,52.0,20.0,74.0
8310,21CABCH-613532,10.0,10.0,135.0
8311,21CABCH-613533,10.0,10.0,135.0
8312,21CABCH-613534,10.0,10.0,135.0
8313,21CABCH-613535,41.0,63.0,110.0
8314,21CABCH-613536,41.0,63.0,110.0
8315,21CABCH-613537,41.0,63.0,110.0
8316,21CABCH-613538,20.0,75.0,135.0
8317,21CABCH-613539,20.0,75.0,135.0
8318,21CABCH-613540,20.0,75.0,135.0
8319,21CABCH-613541,98.0,122.0,1658.0
8320,21CABCH-613542,98.0,122.0,1658.0
8321,21CABCH-613543,98.0,122.0,1658.0
8322,21CABCH-613544,10.0,10.0,10.0
8323,21CABCH-613545,10.0,10.0,10.0
8324,21CABCH-613546,10.0,10.0,10.0
8325,21CABCH-613547,10.0,20.0,122.0
8326,21CABCH-613548,10.0,20.0,122.0
8327,21CABCH-613549,10.0,20.0,122.0
8328,21CABCH-613550,10.0,10.0,63.0
8329,21CABCH-613551,10.0,10.0,63.0
8330,21CABCH-613816,2.0,1.0,10.0
8331,21CABCH-613817,2.0,1.0,10.0
8332,21CABCH-613818,2.0,1.0,10.0
8333,21CABCH-613819,97.0,53.0,960.0
8334,21CABCH-613820,97.0,53.0,960.0
8335,21CABCH-613821,20.0,9.0,420.0
8336,21CABCH-613822,20.0,9.0,420.0
8337,21CABCH-613823,20.0,9.0,420.0
8338,21CABCH-613824,4.0,1.0,10.0
8339,21CABCH-613825,4.0,1.0,10.0
8340,21CABCH-613826,4.0,1.0,10.0
8341,21CABCH-613827,60.0,3.0,20.0
8342,21CABCH-613828,60.0,3.0,20.0
8343,21CABCH-613829,60.0,3.0,20.0
8344,21CABCH-613830,120.0,140.0,340.0
8345,21CABCH-613831,120.0,140.0,340.0
8346,21CABCH-613832,120.0,140.0,340.0
8347,21CABCH-613833,8.0,42.0,110.0
8348,21CABCH-613834,8.0,42.0,110.0
8349,21CABCH-613835,8.0,42.0,110.0
8350,21CABCH-613836,1.0,1.0,10.0
8351,21CABCH-613837,1.0,1.0,10.0
8352,21CABCH-613838,1.0,1.0,10.0
8353,21CABCH-613839,2.0,3.0,31.0
8354,21CABCH-613840,2.0,3.0,31.0
8355,21CABCH-613841,2.0,3.0,31.0
8356,21CABCH-613842,13.0,7.0,250.0
8357,21CABCH-613843,13.0,7.0,250.0
8358,21CABCH-613844,13.0,7.0,250.0
8359,21CABCH-613845,15.0,12.0,130.0
8360,21CABCH-613846,15.0,12.0,130.0
8361,21CABCH-613847,15.0,12.0,130.0
8362,21CABCH-613848,7.0,6.0,63.0
8363,21CABCH-613849,7.0,6.0,63.0
8364,21CABCH-613850,7.0,6.0,63.0
8365,21CABCH-613851,120.0,150.0,2200.0
8366,21CABCH-613852,120.0,150.0,2200.0
8367,21CABCH-613853,120.0,150.0,2200.0
8368,21CABCH-613854,97.0,53.0,960.0
8369,21CABCH-642930,24.0,80.0,270.0
8370,21CABCH-642931,24.0,80.0,270.0
8371,21CABCH-642932,24.0,80.0,270.0
8372,21CABCH-642933,14.0,11.0,5500.0
8373,21CABCH-642934,14.0,11.0,5500.0
8374,21CABCH-642935,14.0,11.0,5500.0
8375,21CABCH-Aquatic Park-1/13/2014,120.0,,148.0
8376,21CABCH-Aquatic Park-1/14/2013,110.0,,2755.0
8377,21CABCH-Aquatic Park-1/17/2012,158.0,262.0,1291.0
8378,21CABCH-Aquatic Park-1/21/2014,85.0,,578.0
8379,21CABCH-Aquatic Park-1/22/2013,457.0,,19836.0
8380,21CABCH-Aquatic Park-1/23/2012,3873.0,4884.0,24196.0
8381,21CABCH-Aquatic Park-1/27/2014,20.0,,1467.0
8382,21CABCH-Aquatic Park-1/28/2013,243.0,,12033.0
8383,21CABCH-Aquatic Park-1/3/2012,120.0,241.0,1785.0
8384,21CABCH-Aquatic Park-1/30/2012,160.0,480.0,6131.0
8385,21CABCH-Aquatic Park-1/6/2014,1236.0,,3282.0
8386,21CABCH-Aquatic Park-1/7/2013,717.0,,24196.0
8387,21CABCH-Aquatic Park-1/9/2012,20.0,41.0,373.0
8388,21CABCH-Aquatic Park-10/1/2012,10.0,,75.0
8389,21CABCH-Aquatic Park-10/15/2012,110.0,,272.0
8390,21CABCH-Aquatic Park-10/15/2013,1658.0,313.0,959.0
8391,21CABCH-Aquatic Park-10/20/2014,52.0,,620.0
8392,21CABCH-Aquatic Park-10/21/2013,243.0,189.0,565.0
8393,21CABCH-Aquatic Park-10/27/2014,30.0,,24196.0
8394,21CABCH-Aquatic Park-10/28/2013,30.0,10.0,160.0
8395,21CABCH-Aquatic Park-10/6/2014,85.0,,2481.0
8396,21CABCH-Aquatic Park-10/7/2013,20.0,275.0,1259.0
8397,21CABCH-Aquatic Park-11/10/2014,10.0,,798.0
8398,21CABCH-Aquatic Park-11/12/2013,74.0,187.0,496.0
8399,21CABCH-Aquatic Park-11/13/2012,96.0,,211.0
8400,21CABCH-Aquatic Park-11/17/2014,10.0,,328.0
8401,21CABCH-Aquatic Park-11/18/2013,41.0,161.0,359.0
8402,21CABCH-Aquatic Park-11/19/2012,512.0,,15531.0
8403,21CABCH-Aquatic Park-11/24/2014,10.0,,213.0
8404,21CABCH-Aquatic Park-11/25/2013,63.0,908.0,1314.0
8405,21CABCH-Aquatic Park-11/26/2012,31.0,,10.0
8406,21CABCH-Aquatic Park-11/3/2014,10.0,,1650.0
8407,21CABCH-Aquatic Park-11/4/2013,52.0,299.0,512.0
8408,21CABCH-Aquatic Park-11/5/2012,31.0,,3282.0
8409,21CABCH-Aquatic Park-12/1/2014,1223.0,,19863.0
8410,21CABCH-Aquatic Park-12/10/2012,480.0,,15531.0
8411,21CABCH-Aquatic Park-12/15/2014,7701.0,,24196.0
8412,21CABCH-Aquatic Park-12/16/2013,199.0,228.0,820.0
8413,21CABCH-Aquatic Park-12/17/2012,2014.0,,24196.0
8414,21CABCH-Aquatic Park-12/2/2013,10.0,10.0,171.0
8415,21CABCH-Aquatic Park-12/22/2014,201.0,,24196.0
8416,21CABCH-Aquatic Park-12/23/2013,63.0,97.0,426.0
8417,21CABCH-Aquatic Park-12/24/2012,11199.0,,24196.0
8418,21CABCH-Aquatic Park-12/29/2014,285.0,,9208.0
8419,21CABCH-Aquatic Park-12/3/2012,15531.0,,24196.0
8420,21CABCH-Aquatic Park-12/30/2013,3873.0,3076.0,5172.0
8421,21CABCH-Aquatic Park-12/8/2014,41.0,,7270.0
8422,21CABCH-Aquatic Park-12/9/2013,454.0,958.0,24196.0
8423,21CABCH-Aquatic Park-2/10/2014,428.0,,24196.0
8424,21CABCH-Aquatic Park-2/11/2013,75.0,,2382.0
8425,21CABCH-Aquatic Park-2/18/2014,1470.0,,4884.0
8426,21CABCH-Aquatic Park-2/21/2012,135.0,,6867.0
8427,21CABCH-Aquatic Park-2/24/2014,860.0,,4352.0
8428,21CABCH-Aquatic Park-2/25/2013,63.0,,3441.0
8429,21CABCH-Aquatic Park-2/28/2012,591.0,,24196.0
8430,21CABCH-Aquatic Park-2/3/2014,6131.0,,24196.0
8431,21CABCH-Aquatic Park-2/4/2013,233.0,,7701.0
8432,21CABCH-Aquatic Park-3/10/2014,145.0,,3874.0
8433,21CABCH-Aquatic Park-3/11/2013,62.0,,749.0
8434,21CABCH-Aquatic Park-3/12/2012,84.0,,24196.0
8435,21CABCH-Aquatic Park-3/17/2014,52.0,,3609.0
8436,21CABCH-Aquatic Park-3/18/2013,41.0,,4884.0
8437,21CABCH-Aquatic Park-3/19/2012,41.0,,1539.0
8438,21CABCH-Aquatic Park-3/2/2012,52.0,,5475.0
8439,21CABCH-Aquatic Park-3/25/2013,189.0,,3255.0
8440,21CABCH-Aquatic Park-3/25/2014,135.0,,19863.0
8441,21CABCH-Aquatic Park-3/26/2012,987.0,,10112.0
8442,21CABCH-Aquatic Park-3/3/2014,285.0,,12997.0
8443,21CABCH-Aquatic Park-3/31/2014,20.0,,24196.0
8444,21CABCH-Aquatic Park-3/4/2013,1793.0,,19863.0
8445,21CABCH-Aquatic Park-4/1/2013,1782.0,,24196.0
8446,21CABCH-Aquatic Park-4/14/2014,10.0,,1334.0
8447,21CABCH-Aquatic Park-4/15/2013,1515.0,,14136.0
8448,21CABCH-Aquatic Park-4/16/2012,134.0,,24196.0
8449,21CABCH-Aquatic Park-4/2/2012,10.0,,2613.0
8450,21CABCH-Aquatic Park-4/21/2014,546.0,,1354.0
8451,21CABCH-Aquatic Park-4/22/2013,52.0,,776.0
8452,21CABCH-Aquatic Park-4/23/2012,41.0,,24196.0
8453,21CABCH-Aquatic Park-4/28/2014,86.0,,1785.0
8454,21CABCH-Aquatic Park-4/29/2013,10.0,,141.0
8455,21CABCH-Aquatic Park-4/30/2012,41.0,,839.0
8456,21CABCH-Aquatic Park-4/7/2014,110.0,,1872.0
8457,21CABCH-Aquatic Park-4/8/2013,249.0,,1679.0
8458,21CABCH-Aquatic Park-4/9/2012,10.0,,2613.0
8459,21CABCH-Aquatic Park-5/12/2014,41.0,,241.0
8460,21CABCH-Aquatic Park-5/14/2012,122.0,,14136.0
8461,21CABCH-Aquatic Park-5/14/2013,10.0,10.0,554.0
8462,21CABCH-Aquatic Park-5/19/2014,932.0,,2359.0
8463,21CABCH-Aquatic Park-5/20/2013,10.0,31.0,833.0
8464,21CABCH-Aquatic Park-5/21/2012,98.0,,12033.0
8465,21CABCH-Aquatic Park-5/27/2014,20.0,,30.0
8466,21CABCH-Aquatic Park-5/28/2013,20.0,576.0,833.0
8467,21CABCH-Aquatic Park-5/29/2012,86.0,,1483.0
8468,21CABCH-Aquatic Park-5/5/2014,1500.0,,2187.0
8469,21CABCH-Aquatic Park-5/6/2013,31.0,86.0,595.0
8470,21CABCH-Aquatic Park-5/7/2012,122.0,,2300.0
8471,21CABCH-Aquatic Park-5/7/2014,10.0,,8664.0
8472,21CABCH-Aquatic Park-6/10/2013,63.0,10.0,1483.0
8473,21CABCH-Aquatic Park-6/11/2012,142.0,,7270.0
8474,21CABCH-Aquatic Park-6/16/2014,20.0,,504.0
8475,21CABCH-Aquatic Park-6/17/2013,10.0,10.0,359.0
8476,21CABCH-Aquatic Park-6/18/2012,295.0,,795.0
8477,21CABCH-Aquatic Park-6/2/2014,97.0,,305.0
8478,21CABCH-Aquatic Park-6/23/2014,10.0,,1178.0
8479,21CABCH-Aquatic Park-6/24/2013,10.0,31.0,909.0
8480,21CABCH-Aquatic Park-6/25/2012,10.0,,41.0
8481,21CABCH-Aquatic Park-6/3/2013,107.0,228.0,605.0
8482,21CABCH-Aquatic Park-6/30/2014,10.0,,1500.0
8483,21CABCH-Aquatic Park-6/4/2012,41.0,,935.0
8484,21CABCH-Aquatic Park-6/9/2014,20.0,,350.0
8485,21CABCH-Aquatic Park-7/1/2013,20.0,134.0,1989.0
8486,21CABCH-Aquatic Park-7/14/2014,31.0,,6131.0
8487,21CABCH-Aquatic Park-7/15/2013,504.0,1658.0,7270.0
8488,21CABCH-Aquatic Park-7/2/2012,41.0,,1515.0
8489,21CABCH-Aquatic Park-7/21/2014,426.0,,14136.0
8490,21CABCH-Aquatic Park-7/22/2013,10.0,185.0,683.0
8491,21CABCH-Aquatic Park-7/23/2012,31.0,,792.0
8492,21CABCH-Aquatic Park-7/28/2014,10.0,,1616.0
8493,21CABCH-Aquatic Park-7/30/2012,2014.0,,4884.0
8494,21CABCH-Aquatic Park-7/7/2014,10.0,,1439.0
8495,21CABCH-Aquatic Park-7/8/2013,10.0,62.0,1989.0
8496,21CABCH-Aquatic Park-7/9/2012,20.0,,336.0
8497,21CABCH-Aquatic Park-8/11/2014,20.0,,3076.0
8498,21CABCH-Aquatic Park-8/12/2013,31.0,364.0,1467.0
8499,21CABCH-Aquatic Park-8/18/2014,10.0,,908.0
8500,21CABCH-Aquatic Park-8/19/2013,74.0,1046.0,3448.0
8501,21CABCH-Aquatic Park-8/25/2014,10.0,,754.0
8502,21CABCH-Aquatic Park-8/26/2013,233.0,395.0,1782.0
8503,21CABCH-Aquatic Park-8/4/2014,10.0,,4611.0
8504,21CABCH-Aquatic Park-8/5/2013,197.0,132.0,428.0
8505,21CABCH-Aquatic Park-9/15/2014,10.0,,1510.0
8506,21CABCH-Aquatic Park-9/16/2013,218.0,216.0,1935.0
8507,21CABCH-Aquatic Park-9/2/2014,10.0,,1421.0
8508,21CABCH-Aquatic Park-9/22/2014,52.0,,1354.0
8509,21CABCH-Aquatic Park-9/23/2013,305.0,17329.0,24196.0
8510,21CABCH-Aquatic Park-9/29/2014,110.0,,1785.0
8511,21CABCH-Aquatic Park-9/3/2013,2613.0,812.0,2908.0
8512,21CABCH-Aquatic Park-9/30/2013,199.0,426.0,1201.0
8513,21CABCH-Aquatic Park-9/8/2014,10.0,,1722.0
8514,21CABCH-Aquatic Park-9/9/2013,908.0,1918.0,8164.0
8515,21CABCH-BAKER SW-10/10/2012,20.0,,52.0
8516,21CABCH-BAKER SW-10/14/2014,10.0,,52.0
8517,21CABCH-BAKER SW-10/17/2012,10.0,,10.0
8518,21CABCH-BAKER SW-10/21/2014,10.0,,10.0
8519,21CABCH-BAKER SW-10/22/2013,20.0,10.0,20.0
8520,21CABCH-BAKER SW-10/24/2012,20.0,,262.0
8521,21CABCH-BAKER SW-10/28/2014,10.0,,10.0
8522,21CABCH-BAKER SW-10/29/2013,10.0,10.0,41.0
8523,21CABCH-BAKER SW-10/3/2012,10.0,,10.0
8524,21CABCH-BAKER SW-10/31/2012,10.0,,121.0
8525,21CABCH-BAKER SW-10/7/2014,10.0,,63.0
8526,21CABCH-BAKER SW-4/11/2012,10.0,,63.0
8527,21CABCH-BAKER SW-4/15/2014,10.0,,10.0
8528,21CABCH-BAKER SW-4/16/2013,10.0,,10.0
8529,21CABCH-BAKER SW-4/18/2012,10.0,,31.0
8530,21CABCH-BAKER SW-4/22/2014,10.0,,10.0
8531,21CABCH-BAKER SW-4/23/2013,10.0,,20.0
8532,21CABCH-BAKER SW-4/25/2012,10.0,,20.0
8533,21CABCH-BAKER SW-4/29/2014,10.0,,10.0
8534,21CABCH-BAKER SW-4/3/2013,10.0,,86.0
8535,21CABCH-BAKER SW-4/30/2013,10.0,10.0,20.0
8536,21CABCH-BAKER SW-4/4/2012,10.0,,52.0
8537,21CABCH-BAKER SW-4/9/2013,10.0,,20.0
8538,21CABCH-BAKER SW-5/13/2014,10.0,,10.0
8539,21CABCH-BAKER SW-5/14/2013,10.0,10.0,10.0
8540,21CABCH-BAKER SW-5/16/2012,10.0,,10.0
8541,21CABCH-BAKER SW-5/2/2012,10.0,,41.0
8542,21CABCH-BAKER SW-5/20/2014,10.0,,10.0
8543,21CABCH-BAKER SW-5/21/2013,10.0,20.0,41.0
8544,21CABCH-BAKER SW-5/23/2012,10.0,,31.0
8545,21CABCH-BAKER SW-5/27/2014,10.0,,41.0
8546,21CABCH-BAKER SW-5/28/2013,10.0,10.0,10.0
8547,21CABCH-BAKER SW-5/30/2012,10.0,,10.0
8548,21CABCH-BAKER SW-5/6/2014,10.0,,10.0
8549,21CABCH-BAKER SW-5/7/2013,10.0,10.0,10.0
8550,21CABCH-BAKER SW-5/9/2012,10.0,,10.0
8551,21CABCH-BAKER SW-6/10/2014,10.0,,171.0
8552,21CABCH-BAKER SW-6/11/2013,10.0,10.0,10.0
8553,21CABCH-BAKER SW-6/13/2012,20.0,,134.0
8554,21CABCH-BAKER SW-6/17/2014,10.0,,145.0
8555,21CABCH-BAKER SW-6/18/2013,10.0,10.0,20.0
